id,price
264893,996000.0
264899,167000.0
264910,350000.0
264915,116000.0
264919,65000.0
264928,159000.0
264932,129000.0
264935,160000.0
264939,516000.0
264944,138000.0
264954,154000.0
264955,155000.0
264969,909000.0
264978,152000.0
264983,128000.0
264984,62000.0
264985,103000.0
265031,195000.0
265032,155000.0
265058,248000.0
265066,253000.0
265068,118000.0
265069,827000.0
265070,118000.0
265077,128000.0
265090,593000.0
265094,342000.0
265101,160000.0
265102,151000.0
265105,173000.0
265106,151000.0
265108,109000.0
265115,154000.0
265147,65000.0
265152,161000.0
265153,205000.0
265170,732000.0
265176,88000.0
265187,395000.0
265189,110000.0
265198,603000.0
265225,102000.0
265233,124000.0
265237,345000.0
265253,250000.0
265280,284000.0
265287,220000.0
265293,121000.0
265296,171000.0
265307,264000.0
265308,240000.0
265312,236000.0
265313,141000.0
265314,248000.0
265315,201000.0
265320,183000.0
265333,245000.0
265346,183000.0
265351,238000.0
265356,123000.0
265357,122000.0
265358,116000.0
265363,321000.0
265369,107000.0
265372,212000.0
265402,242000.0
265406,188000.0
265420,306000.0
265436,191000.0
265438,214000.0
265442,151000.0
265449,169000.0
265452,212000.0
265455,141000.0
265461,531000.0
265465,140000.0
265481,139000.0
265488,233000.0
265501,125000.0
265514,230000.0
265515,124000.0
265516,119000.0
265517,282000.0
265526,215000.0
265533,564000.0
265539,145000.0
265543,132000.0
265544,132000.0
265556,150000.0
265559,269000.0
265561,273000.0
265584,218000.0
265586,143000.0
265587,141000.0
265588,178000.0
265593,371000.0
265596,375000.0
265607,182000.0
265608,187000.0
265610,147000.0
265613,330000.0
265653,227000.0
265663,363000.0
265669,287000.0
265675,165000.0
265699,336000.0
265701,211000.0
265703,213000.0
265704,211000.0
265743,213000.0
265748,120000.0
265759,184000.0
265795,282000.0
265797,267000.0
265805,321000.0
265806,144000.0
265810,161000.0
265819,151000.0
265820,470000.0
265833,267000.0
265834,111000.0
265843,614000.0
265851,584000.0
265862,647000.0
265864,884000.0
265869,572000.0
265887,594000.0
265907,532000.0
265913,1210000.0
265921,102000.0
265923,380000.0
265925,951000.0
265957,329000.0
265958,1166000.0
265960,360000.0
265963,128000.0
265969,828000.0
266004,713000.0
266028,42000.0
266029,1012000.0
266032,762000.0
266034,710000.0
266055,908000.0
266075,1044000.0
266077,1044000.0
266080,329000.0
266093,1093000.0
266094,807000.0
266100,814000.0
266116,911000.0
266129,521000.0
266144,450000.0
266160,713000.0
266165,432000.0
266196,262000.0
266199,336000.0
266202,291000.0
266210,304000.0
266211,752000.0
266213,335000.0
266218,252000.0
266219,297000.0
266220,503000.0
266234,295000.0
266241,172000.0
266248,235000.0
266251,489000.0
266256,722000.0
266259,350000.0
266274,192000.0
266275,657000.0
266276,550000.0
266279,285000.0
266280,646000.0
266281,433000.0
266299,436000.0
266300,307000.0
266305,91000.0
266314,740000.0
266315,624000.0
266329,95000.0
266332,161000.0
266350,180000.0
266368,214000.0
266375,290000.0
266381,261000.0
266382,179000.0
266393,116000.0
266394,249000.0
266402,131000.0
266406,196000.0
266423,254000.0
266424,102000.0
266438,247000.0
266454,184000.0
266463,127000.0
266465,143000.0
266479,199000.0
266480,251000.0
266485,198000.0
266486,166000.0
266496,270000.0
266508,575000.0
266510,155000.0
266511,241000.0
266512,192000.0
266514,207000.0
266517,329000.0
266539,164000.0
266542,305000.0
266545,116000.0
266548,335000.0
266550,287000.0
266556,288000.0
266559,285000.0
266565,143000.0
266568,322000.0
266569,214000.0
266575,214000.0
266580,200000.0
266581,223000.0
266582,192000.0
266583,201000.0
266602,446000.0
266606,383000.0
266618,266000.0
266619,386000.0
266620,151000.0
266624,158000.0
266626,360000.0
266662,116000.0
266667,329000.0
266668,346000.0
266677,729000.0
266681,398000.0
266682,552000.0
266690,322000.0
266694,280000.0
266695,280000.0
266698,457000.0
266699,327000.0
266727,421000.0
266729,628000.0
266731,430000.0
266732,649000.0
266740,834000.0
266744,425000.0
266748,397000.0
266768,207000.0
266770,702000.0
266771,637000.0
266778,448000.0
266779,553000.0
266781,284000.0
266785,611000.0
266809,490000.0
266819,320000.0
266821,488000.0
266824,181000.0
266830,614000.0
266831,724000.0
266845,395000.0
266846,467000.0
266847,418000.0
266851,340000.0
266858,162000.0
266859,750000.0
266862,633000.0
266863,334000.0
266864,527000.0
266872,219000.0
266875,393000.0
266877,830000.0
266882,474000.0
266883,143000.0
266886,488000.0
266918,135000.0
266919,406000.0
266920,294000.0
266953,442000.0
266954,397000.0
266955,507000.0
266957,406000.0
266965,650000.0
266966,468000.0
266969,262000.0
266984,447000.0
266989,1450000.0
266990,320000.0
267015,248000.0
267016,249000.0
267017,249000.0
267018,103000.0
267019,319000.0
267020,314000.0
267025,505000.0
267028,780000.0
267041,320000.0
267054,249000.0
267082,169000.0
267084,358000.0
267085,341000.0
267103,273000.0
267104,110000.0
267106,193000.0
267113,180000.0
267126,139000.0
267128,131000.0
267131,201000.0
267138,117000.0
267147,158000.0
267153,189000.0
267154,129000.0
267171,145000.0
267173,124000.0
267188,129000.0
267198,145000.0
267199,145000.0
267218,242000.0
267220,217000.0
267221,155000.0
267245,298000.0
267247,144000.0
267248,201000.0
267249,193000.0
267253,215000.0
267269,269000.0
267271,236000.0
267274,367000.0
267281,234000.0
267303,225000.0
267305,250000.0
267306,203000.0
267307,148000.0
267309,228000.0
267311,230000.0
267312,240000.0
267315,386000.0
267331,162000.0
267338,221000.0
267342,143000.0
267344,148000.0
267346,242000.0
267366,192000.0
267369,179000.0
267371,133000.0
267375,153000.0
267376,161000.0
267379,130000.0
267381,247000.0
267382,234000.0
267407,161000.0
267422,181000.0
267424,210000.0
267428,239000.0
267431,161000.0
267434,142000.0
267437,173000.0
267438,170000.0
267439,163000.0
267440,210000.0
267441,228000.0
267443,200000.0
267460,540000.0
267463,1115000.0
267494,1100000.0
267510,380000.0
267515,405000.0
267520,363000.0
267522,680000.0
267523,722000.0
267524,467000.0
267544,270000.0
267546,289000.0
267551,456000.0
267553,546000.0
267563,437000.0
267584,680000.0
267585,504000.0
267587,395000.0
267598,378000.0
267602,280000.0
267614,506000.0
267617,826000.0
267619,927000.0
267620,436000.0
267623,612000.0
267627,202000.0
267633,158000.0
267644,384000.0
267667,121000.0
267738,135000.0
267740,133000.0
267743,208000.0
267778,165000.0
267779,191000.0
267799,180000.0
267800,195000.0
267814,1320000.0
267816,192000.0
267833,167000.0
267834,130000.0
267836,181000.0
267847,129000.0
267858,290000.0
267891,374000.0
267896,576000.0
267899,131000.0
267900,213000.0
267902,563000.0
267908,760000.0
267924,318000.0
267933,138000.0
267936,601000.0
267939,285000.0
267941,435000.0
267942,263000.0
267967,109000.0
267970,187000.0
267980,131000.0
267990,206000.0
267992,351000.0
267994,425000.0
267995,91000.0
267999,168000.0
268003,435000.0
268020,216000.0
268033,307000.0
268041,152000.0
268056,136000.0
268067,246000.0
268070,117000.0
268071,468000.0
268121,301000.0
268144,206000.0
268145,520000.0
268147,130000.0
268149,164000.0
268150,130000.0
268157,187000.0
268159,353000.0
268161,675000.0
268175,182000.0
268189,206000.0
268208,151000.0
308905,169000.0
312310,627000.0
312331,432000.0
695165,502000.0
695166,230000.0
695170,292000.0
695176,304000.0
695178,302000.0
695181,338000.0
695183,390000.0
695185,280000.0
