id,price
264893,623000.0
264899,158000.0
264910,505000.0
264915,126000.0
264919,63000.0
264928,155000.0
264932,119000.0
264935,160000.0
264939,653000.0
264944,116000.0
264954,130000.0
264955,130000.0
264969,514000.0
264978,157000.0
264983,122000.0
264984,65000.0
264985,102000.0
265031,164000.0
265032,183000.0
265058,206000.0
265066,229000.0
265068,111000.0
265069,711000.0
265070,111000.0
265077,126000.0
265090,456000.0
265094,351000.0
265101,155000.0
265102,150000.0
265105,183000.0
265106,150000.0
265108,141000.0
265115,130000.0
265147,63000.0
265152,173000.0
265153,222000.0
265170,554000.0
265176,74000.0
265187,278000.0
265189,116000.0
265198,575000.0
265225,95000.0
265233,97000.0
265237,292000.0
265253,277000.0
265280,410000.0
265287,254000.0
265293,122000.0
265296,197000.0
265307,397000.0
265308,261000.0
265312,246000.0
265313,163000.0
265314,341000.0
265315,191000.0
265320,176000.0
265333,207000.0
265346,176000.0
265351,397000.0
265356,138000.0
265357,112000.0
265358,106000.0
265363,306000.0
265369,91000.0
265372,177000.0
265402,395000.0
265406,179000.0
265420,231000.0
265436,204000.0
265438,210000.0
265442,163000.0
265449,214000.0
265452,226000.0
265455,173000.0
265461,820000.0
265465,172000.0
265481,135000.0
265488,91000.0
265501,128000.0
265514,260000.0
265515,145000.0
265516,110000.0
265517,301000.0
265526,197000.0
265533,244000.0
265539,164000.0
265543,104000.0
265544,139000.0
265556,153000.0
265559,278000.0
265561,465000.0
265584,226000.0
265586,143000.0
265587,145000.0
265588,166000.0
265593,377000.0
265596,329000.0
265607,200000.0
265608,224000.0
265610,162000.0
265613,314000.0
265653,225000.0
265663,234000.0
265669,266000.0
265675,148000.0
265699,296000.0
265701,189000.0
265703,229000.0
265704,230000.0
265743,229000.0
265748,127000.0
265759,120000.0
265795,268000.0
265797,265000.0
265805,328000.0
265806,134000.0
265810,115000.0
265819,168000.0
265820,376000.0
265833,219000.0
265834,83000.0
265843,551000.0
265851,528000.0
265862,621000.0
265864,797000.0
265869,273000.0
265887,633000.0
265907,451000.0
265913,1254000.0
265921,142000.0
265923,380000.0
265925,560000.0
265957,294000.0
265958,742000.0
265960,231000.0
265963,158000.0
265969,607000.0
266004,542000.0
266028,188000.0
266029,689000.0
266032,695000.0
266034,439000.0
266055,1060000.0
266075,1051000.0
266077,1051000.0
266080,294000.0
266093,860000.0
266094,714000.0
266100,569000.0
266116,715000.0
266129,414000.0
266144,450000.0
266160,682000.0
266165,541000.0
266196,281000.0
266199,333000.0
266202,209000.0
266210,281000.0
266211,561000.0
266213,329000.0
266218,250000.0
266219,276000.0
266220,358000.0
266234,277000.0
266241,180000.0
266248,237000.0
266251,432000.0
266256,392000.0
266259,350000.0
266274,252000.0
266275,567000.0
266276,555000.0
266279,233000.0
266280,438000.0
266281,396000.0
266299,392000.0
266300,318000.0
266305,82000.0
266314,653000.0
266315,825000.0
266329,87000.0
266332,172000.0
266350,180000.0
266368,214000.0
266375,260000.0
266381,236000.0
266382,159000.0
266393,105000.0
266394,235000.0
266402,99000.0
266406,184000.0
266423,188000.0
266424,90000.0
266438,199000.0
266454,144000.0
266463,145000.0
266465,148000.0
266479,171000.0
266480,228000.0
266485,219000.0
266486,168000.0
266496,273000.0
266508,381000.0
266510,129000.0
266511,356000.0
266512,167000.0
266514,174000.0
266517,265000.0
266539,153000.0
266542,258000.0
266545,88000.0
266548,352000.0
266550,252000.0
266556,227000.0
266559,268000.0
266565,122000.0
266568,306000.0
266569,188000.0
266575,233000.0
266580,206000.0
266581,177000.0
266582,167000.0
266583,179000.0
266602,386000.0
266606,299000.0
266618,284000.0
266619,328000.0
266620,162000.0
266624,170000.0
266626,320000.0
266662,125000.0
266667,337000.0
266668,352000.0
266677,669000.0
266681,412000.0
266682,796000.0
266690,297000.0
266694,335000.0
266695,335000.0
266698,575000.0
266699,410000.0
266727,370000.0
266729,589000.0
266731,466000.0
266732,492000.0
266740,689000.0
266744,375000.0
266748,368000.0
266768,174000.0
266770,648000.0
266771,563000.0
266778,407000.0
266779,772000.0
266781,298000.0
266785,684000.0
266809,442000.0
266819,330000.0
266821,376000.0
266824,197000.0
266830,481000.0
266831,743000.0
266845,340000.0
266846,462000.0
266847,433000.0
266851,340000.0
266858,146000.0
266859,496000.0
266862,647000.0
266863,432000.0
266864,691000.0
266872,194000.0
266875,436000.0
266877,764000.0
266882,459000.0
266883,146000.0
266886,471000.0
266918,144000.0
266919,1003000.0
266920,292000.0
266953,542000.0
266954,452000.0
266955,517000.0
266957,386000.0
266965,684000.0
266966,462000.0
266969,211000.0
266984,364000.0
266989,1384000.0
266990,296000.0
267015,251000.0
267016,251000.0
267017,251000.0
267018,128000.0
267019,293000.0
267020,293000.0
267025,516000.0
267028,720000.0
267041,294000.0
267054,251000.0
267082,212000.0
267084,404000.0
267085,398000.0
267103,237000.0
267104,90000.0
267106,183000.0
267113,195000.0
267126,136000.0
267128,118000.0
267131,202000.0
267138,124000.0
267147,149000.0
267153,190000.0
267154,145000.0
267171,134000.0
267173,121000.0
267188,128000.0
267198,134000.0
267199,134000.0
267218,288000.0
267220,220000.0
267221,178000.0
267245,286000.0
267247,148000.0
267248,215000.0
267249,184000.0
267253,180000.0
267269,293000.0
267271,222000.0
267274,323000.0
267281,229000.0
267303,218000.0
267305,266000.0
267306,208000.0
267307,142000.0
267309,217000.0
267311,203000.0
267312,250000.0
267315,348000.0
267331,202000.0
267338,206000.0
267342,151000.0
267344,156000.0
267346,280000.0
267366,179000.0
267369,172000.0
267371,155000.0
267375,165000.0
267376,132000.0
267379,147000.0
267381,267000.0
267382,252000.0
267407,170000.0
267422,179000.0
267424,199000.0
267428,207000.0
267431,162000.0
267434,147000.0
267437,187000.0
267438,150000.0
267439,162000.0
267440,214000.0
267441,220000.0
267443,205000.0
267460,430000.0
267463,855000.0
267494,1100000.0
267510,308000.0
267515,382000.0
267520,360000.0
267522,567000.0
267523,647000.0
267524,442000.0
267544,260000.0
267546,266000.0
267551,483000.0
267553,548000.0
267563,234000.0
267584,565000.0
267585,482000.0
267587,395000.0
267598,332000.0
267602,225000.0
267614,480000.0
267617,848000.0
267619,1035000.0
267620,400000.0
267623,284000.0
267627,187000.0
267633,148000.0
267644,331000.0
267667,124000.0
267738,140000.0
267740,123000.0
267743,127000.0
267778,132000.0
267779,196000.0
267799,167000.0
267800,196000.0
267814,1191000.0
267816,143000.0
267833,175000.0
267834,125000.0
267836,125000.0
267847,131000.0
267858,284000.0
267891,378000.0
267896,577000.0
267899,138000.0
267900,115000.0
267902,547000.0
267908,622000.0
267924,339000.0
267933,147000.0
267936,628000.0
267939,259000.0
267941,435000.0
267942,334000.0
267967,123000.0
267970,151000.0
267980,123000.0
267990,157000.0
267992,334000.0
267994,410000.0
267995,79000.0
267999,173000.0
268003,435000.0
268020,210000.0
268033,204000.0
268041,142000.0
268056,165000.0
268067,232000.0
268070,79000.0
268071,541000.0
268121,267000.0
268144,236000.0
268145,558000.0
268147,147000.0
268149,159000.0
268150,147000.0
268157,189000.0
268159,350000.0
268161,655000.0
268175,223000.0
268189,222000.0
268208,169000.0
308905,179000.0
312310,823000.0
312331,461000.0
695165,720000.0
695166,230000.0
695170,335000.0
695176,329000.0
695178,261000.0
695181,231000.0
695183,453000.0
695185,161000.0
695196,283000.0
695203,222000.0
