id,price
264893,128363.95404839142
264899,128363.95404839142
264910,128363.95404839142
264915,128363.95404839142
264919,128363.95404839142
264928,128363.95404839142
264932,128363.95404839142
264935,128363.95404839142
264939,128363.95404839142
264944,128363.95404839142
264954,128363.95404839142
264955,128363.95404839142
264969,257522.32839457208
264978,128363.95404839142
264983,128363.95404839142
264984,128363.95404839142
264985,128363.95404839142
265031,128363.95404839142
265032,128363.95404839142
265058,128363.95404839142
265066,128363.95404839142
265068,128363.95404839142
265069,166012.0071704133
265070,128363.95404839142
265077,128363.95404839142
265090,385791.18874509685
265094,128363.95404839142
265101,128363.95404839142
265102,128363.95404839142
265105,128363.95404839142
265106,128363.95404839142
265108,128363.95404839142
265115,128363.95404839142
265147,128363.95404839142
265152,128363.95404839142
265153,128363.95404839142
265170,128363.95404839142
265176,128363.95404839142
265187,128363.95404839142
265189,128363.95404839142
265198,128363.95404839142
265225,127582.65616724623
265233,128931.22150000432
265237,128363.95404839142
265253,140303.51190024384
265280,140303.51190024384
265287,140303.51190024384
265293,140303.51190024384
265296,140303.51190024384
265307,140303.51190024384
265308,140303.51190024384
265312,140303.51190024384
265313,140303.51190024384
265314,140303.51190024384
265315,140303.51190024384
265320,140303.51190024384
265333,140303.51190024384
265346,140303.51190024384
265351,140303.51190024384
265356,140303.51190024384
265357,140303.51190024384
265358,140303.51190024384
265363,140303.51190024384
265369,140303.51190024384
265372,140303.51190024384
265402,140303.51190024384
265406,140303.51190024384
265420,140303.51190024384
265436,140303.51190024384
265438,140303.51190024384
265442,140303.51190024384
265449,140303.51190024384
265452,140303.51190024384
265455,140303.51190024384
265461,140303.51190024384
265465,140303.51190024384
265481,140303.51190024384
265488,140303.51190024384
265501,140303.51190024384
265514,140303.51190024384
265515,140303.51190024384
265516,140303.51190024384
265517,140303.51190024384
265526,140303.51190024384
265533,140303.51190024384
265539,140303.51190024384
265543,140303.51190024384
265544,140303.51190024384
265556,140303.51190024384
265559,181526.84460551213
265561,144402.48056052727
265584,181526.84460551213
265586,140303.51190024384
265587,140303.51190024384
265588,181526.84460551213
265593,172414.08459518847
265596,140303.51190024384
265607,140303.51190024384
265608,140303.51190024384
265610,181526.84460551213
265613,181526.84460551213
265653,140303.51190024384
265663,181526.84460551213
265669,140303.51190024384
265675,140303.51190024384
265699,140303.51190024384
265701,140303.51190024384
265703,181526.84460551213
265704,181526.84460551213
265743,181526.84460551213
265748,140303.51190024384
265759,181526.84460551213
265795,140303.51190024384
265797,181526.84460551213
265805,144402.48056052727
265806,140303.51190024384
265810,140303.51190024384
265819,140303.51190024384
265820,181526.84460551213
265833,181526.84460551213
265834,140303.51190024384
265843,212563.4630551458
265851,227680.68933144826
265862,217836.13025585387
265864,227680.68933144826
265869,314282.87373213464
265887,227680.68933144826
265907,314282.87373213464
265913,223880.76446670614
265921,223880.76446670614
265923,227680.68933144826
265925,211743.64910968544
265957,293540.596680364
265958,318216.3118311705
265960,314282.87373213464
265963,223880.76446670614
265969,318216.3118311705
266004,318216.3118311705
266028,293540.596680364
266029,261539.9697143635
266032,223880.76446670614
266034,223880.76446670614
266055,222250.91652715357
266075,314282.87373213464
266077,314282.87373213464
266080,293540.596680364
266093,318216.3118311705
266094,296539.9873665512
266100,223880.76446670614
266116,223880.76446670614
266129,183156.50266959425
266144,222250.91652715357
266160,222250.91652715357
266165,202451.10099547356
266196,205217.55658123843
266199,220909.41928257456
266202,223880.76446670614
266210,205217.55658123843
266211,214775.8550928447
266213,220713.52448607064
266218,181526.84460551213
266219,220713.52448607064
266220,179840.77489627193
266234,222250.91652715357
266241,205217.55658123843
266248,205217.55658123843
266251,181526.84460551213
266256,181526.84460551213
266259,179840.77489627193
266274,263317.55985799903
266275,183156.50266959425
266276,181526.84460551213
266279,200242.59890866623
266280,222250.91652715357
266281,205217.55658123843
266299,220713.52448607064
266300,222250.91652715357
266305,181526.84460551213
266314,205217.55658123843
266315,180047.63188035178
266329,209962.03479562976
266332,140303.51190024384
266350,140303.51190024384
266368,140303.51190024384
266375,140303.51190024384
266381,140303.51190024384
266382,140303.51190024384
266393,140303.51190024384
266394,140303.51190024384
266402,140303.51190024384
266406,140303.51190024384
266423,140303.51190024384
266424,140303.51190024384
266438,140303.51190024384
266454,140303.51190024384
266463,140303.51190024384
266465,139308.96307226774
266479,140303.51190024384
266480,140303.51190024384
266485,140303.51190024384
266486,140303.51190024384
266496,140303.51190024384
266508,140303.51190024384
266510,140303.51190024384
266511,140303.51190024384
266512,140303.51190024384
266514,140303.51190024384
266517,140303.51190024384
266539,140303.51190024384
266542,140303.51190024384
266545,140303.51190024384
266548,140303.51190024384
266550,140303.51190024384
266556,140303.51190024384
266559,140303.51190024384
266565,140303.51190024384
266568,140303.51190024384
266569,140303.51190024384
266575,140303.51190024384
266580,140303.51190024384
266581,140303.51190024384
266582,140303.51190024384
266583,140303.51190024384
266602,192616.83876741573
266606,181526.84460551213
266618,181526.84460551213
266619,192616.83876741573
266620,181526.84460551213
266624,192616.83876741573
266626,181526.84460551213
266662,181526.84460551213
266667,192616.83876741573
266668,180460.9186305197
266677,181526.84460551213
266681,180460.9186305197
266682,192616.83876741573
266690,192616.83876741573
266694,192616.83876741573
266695,192616.83876741573
266698,181526.84460551213
266699,181526.84460551213
266727,192616.83876741573
266729,181526.84460551213
266731,192616.83876741573
266732,181526.84460551213
266740,559733.6995742894
266744,181526.84460551213
266748,181526.84460551213
266768,181526.84460551213
266770,504539.0795366145
266771,193263.88353982818
266778,181526.84460551213
266779,181526.84460551213
266781,181526.84460551213
266785,277706.39106891636
266809,181526.84460551213
266819,181526.84460551213
266821,181526.84460551213
266824,181526.84460551213
266830,191363.34537557684
266831,181526.84460551213
266845,181526.84460551213
266846,181526.84460551213
266847,181526.84460551213
266851,181526.84460551213
266858,181526.84460551213
266859,181526.84460551213
266862,181526.84460551213
266863,181526.84460551213
266864,181526.84460551213
266872,181526.84460551213
266875,181526.84460551213
266877,181526.84460551213
266882,181526.84460551213
266883,181526.84460551213
266886,181526.84460551213
266918,181526.84460551213
266919,181526.84460551213
266920,181526.84460551213
266953,181526.84460551213
266954,181526.84460551213
266955,180383.48244913225
266957,181526.84460551213
266965,181526.84460551213
266966,181526.84460551213
266969,181526.84460551213
266984,164126.26973476738
266989,181526.84460551213
266990,181526.84460551213
267015,181526.84460551213
267016,181526.84460551213
267017,181526.84460551213
267018,181526.84460551213
267019,181526.84460551213
267020,181526.84460551213
267025,180383.48244913225
267028,181526.84460551213
267041,181526.84460551213
267054,181526.84460551213
267082,181526.84460551213
267084,181526.84460551213
267085,181526.84460551213
267103,140303.51190024384
267104,140303.51190024384
267106,140303.51190024384
267113,140303.51190024384
267126,140303.51190024384
267128,140303.51190024384
267131,140303.51190024384
267138,140303.51190024384
267147,140303.51190024384
267153,140303.51190024384
267154,140303.51190024384
267171,140303.51190024384
267173,140303.51190024384
267188,140303.51190024384
267198,140303.51190024384
267199,140303.51190024384
267218,140303.51190024384
267220,140303.51190024384
267221,140905.77425665228
267245,140303.51190024384
267247,140303.51190024384
267248,140303.51190024384
267249,140303.51190024384
267253,140303.51190024384
267269,140303.51190024384
267271,140303.51190024384
267274,140303.51190024384
267281,140303.51190024384
267303,140303.51190024384
267305,140303.51190024384
267306,140303.51190024384
267307,140303.51190024384
267309,140303.51190024384
267311,140303.51190024384
267312,140303.51190024384
267315,140303.51190024384
267331,140303.51190024384
267338,140303.51190024384
267342,140303.51190024384
267344,140303.51190024384
267346,140303.51190024384
267366,140303.51190024384
267369,140303.51190024384
267371,140303.51190024384
267375,140303.51190024384
267376,140303.51190024384
267379,140303.51190024384
267381,140303.51190024384
267382,140303.51190024384
267407,140303.51190024384
267422,140303.51190024384
267424,140303.51190024384
267428,140303.51190024384
267431,140303.51190024384
267434,140303.51190024384
267437,139261.34745968398
267438,140303.51190024384
267439,140303.51190024384
267440,140303.51190024384
267441,140303.51190024384
267443,140303.51190024384
267460,205669.25243039746
267463,205217.55658123843
267494,192091.79975800507
267510,192091.79975800507
267515,192091.79975800507
267520,192091.79975800507
267522,205669.25243039746
267523,205217.55658123843
267524,191640.10390884607
267544,192091.79975800507
267546,192091.79975800507
267551,205669.25243039746
267553,205669.25243039746
267563,192091.79975800507
267584,205669.25243039746
267585,192091.79975800507
267587,192091.79975800507
267598,192091.79975800507
267602,192091.79975800507
267614,205669.25243039746
267617,192091.79975800507
267619,205669.25243039746
267620,192091.79975800507
267623,192091.79975800507
267627,191640.10390884607
